Date,DZD,AOA,XOF,BIF,XAF,CVE,DJF,EGP,ERN,ETB,GMD,GHS,GNF,KES,LSL,LRD,LYD,MGA,MWK,MRO,MZN,NAD,NGN,RWF,SLL,SOS,ZAR,SDG,SZL,UGX,USD,ZMW,ZWL
2015-04-30,108.996181,122.465923,658.917646,1764.876941,659.629223,111.034191,199.013899,8.560549,16.949094,23.013925,48.194224,4.318802,8202.540796,106.089837,13.329861,94.81263,1.54323,3452.17427,494.006888,345.233129,39.314684,13.329995,223.084591,775.515646,4872.201428,787.251363,13.328818,6.6951,13.329928,3362.94219,1.121335,8.355249,361.468014
2015-05-31,109.112941,121.142065,655.991398,1711.187537,656.33523,110.158156,194.475549,8.376782,16.58707,22.580104,47.304934,4.452636,8172.394646,107.23299,13.342588,92.970378,1.499981,3509.050109,482.617435,344.761491,40.877555,13.340393,218.428811,756.756045,4753.501936,767.203139,13.341666,6.543084,13.342588,3354.337265,1.097384,7.978671,353.747244
2015-06-30,110.344841,135.084083,656.649595,1754.240333,656.694635,110.265,197.567724,8.510853,16.862261,23.110965,44.069151,4.87132,8411.773288,110.587683,13.60532,93.644578,1.525173,3566.804328,490.498772,364.798137,42.768216,13.597364,222.071297,801.327708,4727.892785,772.484224,13.578263,6.670472,13.597431,3674.539805,1.113756,8.358757,359.060622
2015-07-31,109.165551,138.398696,656.74043,1709.179356,656.741749,110.265,195.347619,8.603256,16.640179,22.911669,43.579419,4.154605,7988.775131,112.438149,13.916573,94.059876,1.507357,3721.191993,508.087329,357.232982,41.875218,13.920543,218.689425,795.519063,4347.991245,735.55058,13.931435,6.627526,13.931907,3766.564158,1.099087,8.424833,354.331664
2015-08-31,119.01444,140.948821,655.582264,1738.716639,656.047305,110.265,199.369851,8.783346,16.981966,23.375485,44.844145,4.420101,8133.088697,116.518159,14.907859,99.277033,1.532093,3700.812326,624.955408,354.644355,46.114339,14.918994,223.33865,797.154115,4201.045053,745.179099,14.905937,6.825399,14.920115,4098.21723,1.121662,9.893173,361.609593
2015-09-30,118.574842,151.189756,655.940613,1749.376347,654.485002,110.265,198.450445,8.745399,16.913763,23.350724,43.611334,4.207215,8105.306719,117.132056,15.523168,96.164913,1.515016,3573.767971,622.387833,326.221695,47.311617,15.516412,222.412299,803.070279,4184.172896,721.901539,15.508055,6.790709,15.516412,4114.945072,1.117157,12.086434,360.157304
2015-10-31,117.620275,148.92958,657.813416,1731.264728,657.027101,110.265,195.500168,8.837119,16.663603,23.206698,42.828344,4.177229,8027.28098,112.152896,15.222172,92.266175,1.499318,3591.388086,613.802723,361.303844,46.666895,15.222091,219.438413,821.874309,4121.463249,684.593159,15.215411,6.725152,15.220991,3924.484014,1.100634,13.853436,354.83046
2015-11-30,114.465695,142.990418,658.169132,1638.301632,657.208088,110.265,187.821644,8.276566,15.852691,22.266971,41.711691,4.022843,8097.554319,107.997637,15.26595,90.982407,1.448593,3451.528687,621.617621,333.732509,46.299115,15.268027,210.415838,787.756694,4489.930949,645.366802,15.25528,6.441553,15.264856,3544.311468,1.056952,11.002168,340.679615
2015-12-31,116.409469,146.864709,658.106737,1695.123329,656.175277,110.265,192.905155,8.506194,16.285706,23.023364,42.759205,4.146153,8397.915277,111.229357,16.773064,94.281953,1.499296,3494.737165,720.944757,339.190983,51.592847,16.815989,216.360194,812.19644,4507.791318,674.378445,16.819181,6.69747,16.814903,3668.394572,1.085822,11.941834,350.055265
2016-01-31,116.676566,168.455136,659.112298,1705.282664,655.913002,110.290162,192.315086,8.506706,16.247311,23.175772,42.881595,4.313306,8438.524261,111.496207,17.204846,91.874776,1.504161,3488.255795,793.774006,372.530493,48.780382,17.28605,216.362224,811.604727,4472.979091,673.018192,17.200522,6.638719,17.2841,3769.270092,1.083046,12.217163,349.090323
2016-02-29,118.194212,172.792613,656.096965,1703.57506,655.589025,110.057812,193.207275,8.532317,16.321537,23.252927,42.864948,4.231207,8297.583675,110.952397,17.348889,92.118759,1.515698,3481.144543,812.488647,372.327752,52.775854,17.377446,216.492243,832.787076,4444.551998,663.643498,17.326702,6.632777,17.375705,3666.90131,1.087994,12.410336,350.755282
2016-03-31,123.529128,182.7384,662.102159,1779.807594,657.958324,110.840094,202.331612,10.103196,17.068441,24.468191,48.646098,4.360819,8644.445428,115.423233,16.875065,96.353555,1.555314,3652.031082,774.275461,390.476602,58.442497,16.851491,226.399894,854.703317,4544.64242,698.831086,16.812366,6.943614,16.850216,3836.018847,1.13801,12.600216,366.8065
2016-07-31,122.542047,184.386135,658.23049,1839.806359,655.605583,110.589503,196.380063,9.919425,17.184665,24.35202,47.307708,4.406839,10036.830621,113.136361,15.482685,100.535756,1.547692,3269.649813,793.8424,394.32418,76.250872,15.773243,356.622673,877.20898,6138.273111,608.800195,15.521064,6.780831,15.738106,3770.095241,1.117065,11.449859,360.09156
2016-08-31,121.84201,184.223957,657.75934,1845.532008,655.449122,110.547327,197.411521,9.885529,17.630019,24.515056,47.243498,4.315302,10031.291095,113.002863,16.020711,100.447224,1.540743,3370.549737,794.645969,393.974943,81.373103,16.356107,339.892703,891.153139,6222.12411,612.725744,16.39493,6.774283,15.826234,3761.175756,1.116076,10.658459,359.772678
2016-09-30,122.854484,185.613673,657.986419,1865.784707,655.569147,110.816989,199.144483,9.959815,17.575981,24.738847,47.194206,4.464604,10178.745719,113.684394,15.428222,101.203118,1.550093,3494.867873,801.356948,396.939971,87.686543,15.521945,342.406748,902.053648,6291.436534,624.08386,15.416958,6.82598,15.496429,3805.222887,1.124475,11.267645,362.480066
2016-10-31,120.33593,181.157974,657.54012,1825.967327,655.575633,110.296877,194.117825,9.721587,17.113448,24.308797,46.411368,4.36778,9929.771573,111.281927,14.771552,98.771359,1.538088,3498.686405,781.93616,389.596775,84.48208,14.868269,334.192462,884.241318,6145.747661,610.185115,14.784874,6.97268,14.82936,3791.706355,1.097455,10.4803,353.770081
2008-01-31,98.888959,111.230828,656.833878,1628.963344,703.950826,110.212991,264.153664,8.26111,,13.503786,37.095427,,6327.171601,106.44208,10.940005,91.821225,1.801476,2630.827628,207.792205,366.514053,,10.991412,182.716387,809.109985,4400.730396,1992.229009,11.098785,,10.935707,2542.755918,1.486339,,
2008-02-29,100.405369,116.586534,656.14954,1678.975037,712.638908,110.39514,269.874919,8.345194,,13.847105,36.98085,,6580.150054,103.372028,11.611696,96.03901,1.837341,2768.339003,212.467446,379.012988,,11.702808,185.523076,829.823683,4459.001511,2129.805344,11.770073,,11.609537,2593.652044,1.518531,,
2008-03-31,102.70508,121.271615,655.315653,1748.298048,727.343343,110.147237,280.719961,8.633231,,14.528157,37.061863,,6839.722243,98.946766,12.706513,98.680958,1.860238,2879.585923,220.954108,380.76832,,12.828533,193.578246,862.833785,4699.413579,2203.14067,12.822305,,12.705723,2665.895732,1.579554,,
2008-04-30,99.586356,116.691345,657.430559,1718.455188,723.874824,110.668152,277.195741,8.38195,,14.392101,36.840921,1.548125,6940.314654,96.746964,11.838565,97.502528,1.852548,2534.561817,217.557084,370.666944,37.691126,11.808481,191.846487,849.214128,4567.360792,2095.16446,11.831827,3.162894,11.84017,2616.047614,1.559724,,
2008-05-31,97.202708,116.482753,656.089928,1714.449021,721.543615,110.435742,276.044013,8.301315,,14.35847,36.953466,1.582643,6855.127181,96.736624,11.751076,97.792595,1.829002,2519.895804,218.237809,371.736561,36.49779,11.784508,183.576987,842.850249,4651.770038,2164.26014,11.825777,3.164283,11.753831,2540.567159,1.553244,,
2008-06-30,98.216354,117.887642,655.929814,1751.764108,726.429345,110.192649,279.983175,8.411635,,14.616328,37.717652,1.734082,7077.191606,102.934912,12.435265,99.277015,1.880753,2468.660638,221.150625,367.310346,36.943262,12.33467,185.754747,847.225194,4604.834535,2082.878353,12.316632,3.260045,12.430414,2561.729145,1.575409,,
2008-07-31,95.724393,116.678521,656.684728,1728.079522,722.2605,110.146957,277.150784,8.274378,,14.536993,37.595966,1.711732,7099.53051,104.990812,11.461898,99.122868,1.868532,2448.84509,220.860225,355.465802,37.000317,11.460729,183.698529,848.093532,4601.949118,2184.099433,11.429207,3.2355,11.45767,2558.702375,1.559471,,
2008-08-31,89.541582,109.993703,655.55257,1636.571362,699.331108,110.023403,261.305225,7.892298,,13.717327,36.426459,1.698713,6855.350931,101.238705,11.335481,93.351302,1.809523,2370.152908,208.185946,332.53115,35.421172,11.30914,172.863049,806.35607,4341.636368,2070.528405,11.335684,3.081155,11.335281,2407.970078,1.470311,,
2008-09-30,85.841868,105.560943,646.464957,1566.001459,680.722856,108.792769,250.80723,7.697555,,13.178203,36.121584,1.641857,7054.644044,103.511939,11.671728,89.212723,1.750241,2344.254258,200.582162,323.298463,34.221297,11.67302,166.085417,773.662359,4181.164953,2001.2057,11.701474,2.994126,11.677816,2346.542796,1.411241,,
2008-10-31,85.297779,95.232286,654.270307,1420.436087,649.559182,110.052723,226.288367,7.109991,,11.895151,32.632086,1.491388,6466.415344,101.241833,12.861463,81.007133,1.647572,2327.530172,180.726459,311.262187,30.848007,12.812498,150.075214,701.105472,3815.051164,1841.539666,12.664266,2.804065,12.852699,2451.449959,1.273279,,
2008-11-30,88.151575,95.165632,648.534323,1425.920902,649.551732,110.179985,226.017275,7.015294,,11.909043,34.258836,1.531463,6424.797763,100.734672,12.680592,80.117229,1.648887,2342.371182,180.765213,317.929765,31.328178,12.762477,151.190827,702.810989,3793.834896,1751.264436,12.833252,2.808805,12.665965,2484.73569,1.271753,,
2008-12-31,97.639271,104.813977,653.84464,1576.295074,681.090059,110.414691,247.676823,7.687883,,13.124254,37.765195,1.768912,6941.328245,108.916509,12.952665,88.888149,1.748588,2555.460238,200.362184,359.911303,35.199431,12.978113,189.421995,777.404123,4193.532839,1975.595795,13.056032,3.051758,12.988666,2703.705552,1.393627,,
2009-01-31,92.331605,96.401798,654.838562,1447.890277,651.733322,110.168341,227.573764,7.136565,,12.706475,34.043854,1.692499,6176.240032,102.051507,13.005451,82.64399,1.632765,2502.117728,182.02015,322.961756,32.260233,13.043788,189.235377,721.482127,3886.26787,1793.152788,13.105463,2.853364,12.996573,2503.531411,1.280511,,
2009-02-28,91.866763,95.208887,659.072367,1425.685973,649.284544,110.49167,225.178493,7.077275,,12.655975,33.716634,1.755147,6243.025801,100.898315,12.690883,81.719821,1.652886,2479.498811,178.049727,325.637417,33.819965,12.864045,187.745749,718.661506,3883.03393,1779.917906,12.812381,2.883447,12.684414,2499.562565,1.267034,,
2009-03-31,98.606758,100.545152,654.407389,1500.818254,663.304529,110.024317,236.00128,7.493249,,13.346763,35.782408,1.877966,6550.135699,106.714726,12.695851,86.747673,1.718326,2634.727026,187.575528,341.641854,35.237682,12.584627,196.132049,755.081831,4153.278843,1873.008035,12.601362,3.058057,12.685777,2765.427922,1.327931,,
2009-04-30,96.275938,102.973423,655.311005,1499.221721,662.530935,110.034228,235.437269,7.465915,,13.327648,35.605564,1.932685,6481.579804,104.249379,11.226025,88.076794,1.708706,2794.839896,186.140721,344.729916,36.613607,11.219828,195.5844,752.399927,4146.148595,1873.460802,11.204871,3.09582,11.232082,2957.277758,1.324758,,
2009-05-31,102.007106,109.78429,655.635984,1590.027453,685.560044,110.395921,250.855376,7.936722,,14.208232,37.897256,2.085022,6556.184551,110.505434,11.233962,95.600613,1.761391,2756.892004,201.145369,371.347342,38.376013,11.270309,208.342715,796.798905,4379.221294,1996.347293,11.259785,3.327475,11.235714,3149.790221,1.411512,,
2009-06-30,101.728245,108.997583,652.940211,1584.198817,681.567198,109.607127,249.698978,7.864853,,14.230547,37.756296,2.100503,6919.091705,107.488987,10.877576,99.059194,1.749201,2732.35312,198.84959,368.298942,38.745122,10.863175,208.087893,796.322775,4531.145632,2001.430246,10.842073,3.339605,10.878919,2887.639088,1.405005,,
2009-07-31,103.003627,110.809534,660.378803,1605.070304,690.785512,111.073185,253.110455,7.895348,,14.370409,37.394954,2.139859,6910.61697,109.109155,11.113476,100.43633,1.772265,2776.215278,201.590232,369.813897,38.148573,11.13021,223.241436,806.926498,4686.295208,2046.839642,11.111254,3.451693,11.114887,2994.104024,1.424201,,
2009-08-31,104.24102,110.84235,659.083603,1624.790527,691.709706,110.674521,254.592364,7.932032,,14.450923,38.321662,2.096366,6933.392808,109.165444,11.176497,103.938727,1.77219,2797.718861,202.38938,371.57874,38.666114,11.195479,220.515714,812.607519,5099.836855,2055.180388,11.149455,3.490771,11.173286,2936.345927,1.43254,,
2009-09-30,106.120529,113.870736,656.95918,1652.39673,698.157894,110.2049,260.102097,8.036685,,15.669443,38.993006,2.129456,7352.377204,109.07825,10.88227,103.866898,1.780978,2913.036802,207.438003,380.749543,41.330203,10.878245,220.666934,830.014864,5270.987435,2122.130975,10.955517,3.38007,10.880016,2817.520431,1.463542,,
2009-10-31,106.978656,124.599538,653.499095,1685.859123,700.820183,109.999514,262.400928,8.075572,,15.836491,39.41999,2.13351,7422.627565,111.135641,11.429786,104.081063,1.798693,2945.574942,209.13279,384.788133,41.710599,11.385861,223.601357,839.747251,5599.541346,2067.073456,11.507106,3.359873,11.431849,2779.468117,1.476477,,
2009-11-30,107.880997,131.972398,658.035629,1710.778643,707.330066,110.136584,266.686575,8.212721,,16.115238,39.837189,2.1496,7517.283261,112.244988,11.095128,99.771049,1.801973,2902.144923,212.876893,391.753217,46.893502,11.178786,223.215128,854.921462,5847.12326,2100.445772,11.110756,3.364777,11.092228,2815.109852,1.500591,,
2009-12-31,102.627365,127.864854,652.291657,1629.857948,689.28542,109.746624,254.828187,7.867307,,15.423287,37.567544,2.049708,7163.554045,108.745304,10.588561,98.935542,1.772243,2810.366351,205.436225,374.595908,43.854805,10.547695,214.648261,817.299165,5520.377269,2150.794752,10.590707,3.203826,10.603866,2731.5133,1.433866,,
2010-01-31,100.913214,125.912323,653.166922,1579.0832,678.801605,109.843448,247.262968,7.60518,,14.996831,36.87171,1.986925,6916.837119,105.607051,10.493055,98.794662,1.733914,2935.648987,205.925031,362.282434,42.85842,10.513578,210.016575,797.875874,5460.853871,2079.997245,10.548581,3.10306,10.519491,2706.076833,1.391299,,
2010-02-28,98.725682,126.083475,655.773854,1545.689194,672.562655,110.458309,241.59677,7.471815,,14.946845,36.369166,1.946344,6832.026108,104.421102,10.504675,96.562762,1.708764,2956.856414,205.370164,353.852726,45.242561,10.487342,204.520685,778.310482,5233.753078,2045.920972,10.505939,3.02878,10.507465,2779.900097,1.359416,,
2010-03-31,99.174152,122.900245,659.077575,1539.395988,670.594715,110.514162,240.097973,7.449681,,15.123912,36.067908,1.915631,6788.595798,104.277474,9.96584,97.743588,1.718955,2803.279811,204.449764,354.774524,46.614265,9.96821,203.84846,776.578696,5237.578058,1992.692275,9.898634,3.019796,9.966521,2795.743346,1.350983,,
2010-04-30,97.91408,125.108661,654.983292,1525.83609,664.49756,110.192845,236.487098,7.397563,,14.975816,35.32624,1.889675,6676.213025,103.155874,9.767983,96.303216,1.713669,2728.2275,202.397301,354.952481,46.547112,9.751196,201.446815,767.684555,5188.17655,2029.266471,9.77419,2.971117,9.781469,2808.822741,1.330665,,
2010-05-31,91.655877,113.742905,654.76963,1402.777278,639.897536,110.346566,218.888983,6.969964,,13.773716,35.751453,1.762178,6189.095545,98.282218,9.500386,86.51642,1.630206,2598.769093,185.971476,335.764038,41.568044,9.356592,186.556351,710.015822,4760.122347,1915.061464,9.424649,2.789549,9.507064,2774.329861,1.231644,,
2010-06-30,91.117001,113.196569,655.007511,1393.744537,637.785934,110.13935,217.838858,6.981426,,13.737044,35.877672,1.757711,6202.241692,100.119845,9.392526,87.029266,1.616167,2764.017928,185.884527,342.291301,41.858634,9.359737,184.655312,719.842054,4792.620815,1948.905922,9.367213,2.889048,9.380868,2797.366796,1.225735,,
2010-07-31,96.36511,120.40751,657.003727,1486.666568,658.242498,110.360995,231.742795,7.43608,,14.64495,35.848604,1.881776,6586.089154,104.726545,9.572668,93.915498,1.667656,2855.65068,197.92501,371.794724,45.638189,9.574546,195.790997,766.539098,5129.168555,2095.485893,9.54202,3.090361,9.570308,2911.767677,1.30397,,
2010-08-31,94.537725,115.297108,654.548617,1436.306035,649.408762,110.357649,225.545713,7.239373,,14.285129,36.806118,1.822087,6783.349225,102.808002,9.351223,91.375396,1.630801,2576.267913,191.666319,358.045323,46.322099,9.316006,192.173454,744.326376,5003.421581,2036.902924,9.388466,3.001419,9.351174,2863.087001,1.2691,,
2010-09-30,100.982745,124.999422,654.988883,1541.982605,672.155086,110.067778,242.126373,7.758592,,17.218099,37.216092,1.955037,8802.419786,109.926343,9.493765,98.122452,1.698195,2738.407004,205.398979,388.895191,49.255976,9.508484,210.759074,791.620334,5385.675507,2180.886834,9.504416,3.23228,9.525855,3064.975732,1.362396,,
2010-10-31,102.453685,128.618216,657.863356,1580.0401,680.764589,110.60884,247.04265,8.02781,,17.595758,38.311839,1.991885,9629.22001,112.10942,9.693995,99.393945,1.724593,2780.127702,210.425376,392.526923,50.080352,9.727194,209.339562,818.103779,5716.994376,2224.389956,9.729604,3.292826,9.679345,3186.018051,1.390059,,
2010-11-30,96.172825,120.022559,650.85132,1479.208002,657.387748,110.345063,231.175774,7.531267,,16.499481,36.737661,1.892301,9024.240198,105.128369,9.262432,90.364062,1.650965,2634.065043,196.808899,361.230687,45.853389,9.262107,196.255859,770.753496,5479.830199,2081.470916,9.251755,3.081511,9.266597,3008.045488,1.300779,,
2010-12-31,99.631577,123.545119,659.141429,1507.219271,666.494842,110.326711,237.610167,7.75918,,16.993927,36.423788,1.984705,9354.811104,107.829246,8.830646,93.554122,1.671277,2834.221037,201.707717,376.108702,43.249035,8.878368,203.452286,786.442958,5543.809948,2139.176697,8.860799,3.339569,8.82537,3109.933683,1.336984,,
2011-01-31,99.644782,127.342662,656.527595,1553.684363,674.85142,110.326879,243.478773,8.024785,,17.455473,37.824695,2.146529,10403.898209,111.26436,9.827677,99.163644,1.692356,2819.170319,208.713182,379.272723,44.451318,9.824672,208.560135,822.67104,5754.140571,2192.031005,9.843593,3.432205,9.825069,3147.58307,1.370006,,
2011-02-28,100.258147,128.333286,656.482262,1569.468917,676.637916,110.032717,245.347982,8.130904,,17.632165,39.014705,2.080279,9981.629987,113.725977,9.625877,100.09717,1.697589,2767.951704,209.615495,397.287032,43.003276,9.611403,211.690074,825.22905,5919.179501,2215.872112,9.612585,3.717055,9.62631,3256.754,1.380523,,
2011-03-31,102.389395,132.338786,655.718288,1614.217796,686.651952,110.128129,252.181674,8.461996,,18.155389,39.390268,2.146488,10003.648327,117.869214,9.653546,102.177257,1.715016,2844.8565,214.436132,393.857509,43.630622,9.642807,220.234977,847.872812,6101.871194,2270.362162,9.622304,3.968612,9.68888,3412.639927,1.418975,,
2011-04-30,105.399722,138.037538,656.158221,1818.404224,654.900971,110.074467,263.64424,8.825489,,24.945736,40.594307,2.226692,10457.127958,123.68385,9.851663,107.520552,1.761106,2885.355706,224.23071,404.160811,46.358233,9.781013,229.407747,885.888983,6426.708754,2373.232841,9.762305,3.970512,9.763839,3531.704114,1.483473,,
2011-05-31,103.914933,133.843348,658.822618,1768.396684,655.553867,110.254162,255.633485,8.540494,,24.217834,40.263998,2.165511,9529.889742,123.114488,9.907369,102.476843,1.737111,2797.699594,216.899607,393.975349,42.720573,9.874285,224.687996,857.621368,6292.720262,2294.210407,9.837434,3.842267,9.907783,3448.561576,1.438398,,
2011-06-30,105.043392,134.982279,658.148555,1781.817844,657.880221,110.64931,257.762417,8.651511,,24.584622,40.245746,2.19872,9721.539882,129.665256,9.851184,105.899383,1.744442,2813.728398,219.309107,396.357055,40.82619,9.857064,220.84447,871.774526,6309.849873,2335.630876,9.846965,3.881751,9.891003,3737.115792,1.450377,,
2011-07-31,103.111041,133.538115,658.279726,1752.383755,659.565683,110.79067,254.645258,8.534332,,24.365872,39.901356,2.166729,9569.733573,130.27825,9.615355,103.72064,1.721244,2833.677911,217.49025,397.078356,40.381,9.612812,218.862145,856.746517,6260.203096,2342.516651,9.613283,3.839396,9.619651,3744.254959,1.432837,,
2011-08-31,103.662373,134.223431,654.588996,1764.663713,653.92298,109.880699,255.918772,8.580373,,24.580501,41.111586,2.200349,9501.642544,135.096292,10.212171,103.706633,1.729808,2818.112428,228.84849,401.98134,38.309461,10.13564,223.073491,858.597123,6323.652454,2347.216555,10.112404,3.847507,10.209975,4058.6619,1.440003,,
2011-09-30,99.612076,126.877245,648.137468,1649.779014,649.101043,109.662754,238.672456,8.010734,,22.978158,40.455494,2.14556,9104.503917,134.567313,10.444496,96.033551,1.664454,2784.420577,221.276236,379.922647,35.72879,10.58746,213.519337,798.47491,6067.402049,2175.611111,10.821417,3.588326,10.4438,3820.727427,1.342961,,
